decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source
17,2026-01-11T01:11:27.843319,2026-01-09T04:00:11.529101,1936059,market_data_KXHIGHNY-26JAN09.csv,28735,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
18,2026-01-11T01:11:27.845319,2026-01-09T04:00:11.601770,1936060,market_data_KXHIGHNY-26JAN09.csv,28736,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
19,2026-01-11T01:11:27.847319,2026-01-09T04:00:11.713955,1936061,market_data_KXHIGHNY-26JAN09.csv,28737,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
20,2026-01-11T01:11:27.850030,2026-01-09T04:00:11.781698,1936062,market_data_KXHIGHNY-26JAN09.csv,28738,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
21,2026-01-11T01:11:27.851607,2026-01-09T04:00:11.933938,1936063,market_data_KXHIGHNY-26JAN09.csv,28739,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
22,2026-01-11T01:11:27.853146,2026-01-09T04:00:12.154123,1936064,market_data_KXHIGHNY-26JAN09.csv,28740,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
23,2026-01-11T01:11:27.855654,2026-01-09T04:00:15.974638,1936065,market_data_KXHIGHNY-26JAN09.csv,28741,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
24,2026-01-11T01:11:27.857658,2026-01-09T04:00:16.141149,1936066,market_data_KXHIGHNY-26JAN09.csv,28742,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
25,2026-01-11T01:11:27.859658,2026-01-09T04:00:17.254967,1936067,market_data_KXHIGHNY-26JAN09.csv,28743,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
26,2026-01-11T01:11:27.861788,2026-01-09T04:00:17.270223,1936068,market_data_KXHIGHNY-26JAN09.csv,28744,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
27,2026-01-11T01:11:27.863792,2026-01-09T04:00:21.560886,1936069,market_data_KXHIGHNY-26JAN09.csv,28745,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
28,2026-01-11T01:11:27.865978,2026-01-09T04:00:21.732281,1936070,market_data_KXHIGHNY-26JAN09.csv,28746,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
29,2026-01-11T01:11:27.866981,2026-01-09T04:00:24.603221,1936071,market_data_KXHIGHNY-26JAN09.csv,28747,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
30,2026-01-11T01:11:27.869489,2026-01-09T04:00:24.714496,1936072,market_data_KXHIGHNY-26JAN09.csv,28748,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
31,2026-01-11T01:11:27.872037,2026-01-09T04:00:25.046243,1936073,market_data_KXHIGHNY-26JAN09.csv,28749,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
32,2026-01-11T01:11:27.873664,2026-01-09T04:00:27.063608,1936074,market_data_KXHIGHNY-26JAN09.csv,28750,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
33,2026-01-11T01:11:27.875669,2026-01-09T04:00:27.229174,1936075,market_data_KXHIGHNY-26JAN09.csv,28751,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
34,2026-01-11T01:11:27.877668,2026-01-09T04:00:32.537161,1936076,market_data_KXHIGHNY-26JAN09.csv,28752,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
35,2026-01-11T01:11:27.879669,2026-01-09T04:00:32.763327,1936077,market_data_KXHIGHNY-26JAN09.csv,28753,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
36,2026-01-11T01:11:27.881708,2026-01-09T04:00:37.584136,1936078,market_data_KXHIGHNY-26JAN09.csv,28754,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
37,2026-01-11T01:11:27.883710,2026-01-09T04:00:37.753208,1936079,market_data_KXHIGHNY-26JAN09.csv,28755,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
38,2026-01-11T01:11:27.886471,2026-01-09T04:00:38.077000,1936080,market_data_KXHIGHNY-26JAN09.csv,28756,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
39,2026-01-11T01:11:27.889497,2026-01-09T04:00:38.333174,1936081,market_data_KXHIGHNY-26JAN09.csv,28757,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
40,2026-01-11T01:11:27.890501,2026-01-09T04:00:41.774441,1936082,market_data_KXHIGHNY-26JAN09.csv,28758,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
41,2026-01-11T01:11:27.892502,2026-01-09T04:00:41.999348,1936083,market_data_KXHIGHNY-26JAN09.csv,28759,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
42,2026-01-11T01:11:27.894701,2026-01-09T04:00:43.166565,1936084,market_data_KXHIGHNY-26JAN09.csv,28760,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
43,2026-01-11T01:11:27.895701,2026-01-09T04:00:43.269487,1936085,market_data_KXHIGHNY-26JAN09.csv,28761,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
44,2026-01-11T01:11:27.898650,2026-01-09T04:00:43.378737,1936086,market_data_KXHIGHNY-26JAN09.csv,28762,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
45,2026-01-11T01:11:27.901753,2026-01-09T04:00:43.630191,1936087,market_data_KXHIGHNY-26JAN09.csv,28763,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
46,2026-01-11T01:11:27.903262,2026-01-09T04:00:43.813971,1936088,market_data_KXHIGHNY-26JAN09.csv,28764,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
47,2026-01-11T01:11:27.905266,2026-01-09T04:00:49.184996,1936089,market_data_KXHIGHNY-26JAN09.csv,28765,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
48,2026-01-11T01:11:27.907267,2026-01-09T04:00:49.353663,1936090,market_data_KXHIGHNY-26JAN09.csv,28766,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
49,2026-01-11T01:11:27.909536,2026-01-09T04:00:49.825559,1936091,market_data_KXHIGHNY-26JAN09.csv,28767,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
50,2026-01-11T01:11:27.911867,2026-01-09T04:00:49.934965,1936092,market_data_KXHIGHNY-26JAN09.csv,28768,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
51,2026-01-11T01:11:27.913867,2026-01-09T04:00:54.761503,1936093,market_data_KXHIGHNY-26JAN09.csv,28769,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
52,2026-01-11T01:11:27.916255,2026-01-09T04:00:54.958902,1936094,market_data_KXHIGHNY-26JAN09.csv,28770,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
53,2026-01-11T01:11:27.919274,2026-01-09T04:00:57.757988,1936095,market_data_KXHIGHNY-26JAN09.csv,28771,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
54,2026-01-11T01:11:27.919894,2026-01-09T04:00:57.758113,1936096,market_data_KXHIGHNY-26JAN09.csv,28772,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
55,2026-01-11T01:11:27.922417,2026-01-09T04:01:00.270202,1936097,market_data_KXHIGHNY-26JAN09.csv,28773,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
56,2026-01-11T01:11:27.925539,2026-01-09T04:01:00.270393,1936098,market_data_KXHIGHNY-26JAN09.csv,28774,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
57,2026-01-11T01:11:27.927538,2026-01-09T04:01:00.480785,1936099,market_data_KXHIGHNY-26JAN09.csv,28775,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
58,2026-01-11T01:11:27.929537,2026-01-09T04:01:05.793359,1936100,market_data_KXHIGHNY-26JAN09.csv,28776,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
59,2026-01-11T01:11:27.932071,2026-01-09T04:01:05.950422,1936101,market_data_KXHIGHNY-26JAN09.csv,28777,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
60,2026-01-11T01:11:27.933577,2026-01-09T04:01:05.991374,1936102,market_data_KXHIGHNY-26JAN09.csv,28778,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
61,2026-01-11T01:11:27.936103,2026-01-09T04:01:11.251402,1936103,market_data_KXHIGHNY-26JAN09.csv,28779,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
62,2026-01-11T01:11:27.938103,2026-01-09T04:01:11.465869,1936104,market_data_KXHIGHNY-26JAN09.csv,28780,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
63,2026-01-11T01:11:27.940627,2026-01-09T04:01:14.670587,1936105,market_data_KXHIGHNY-26JAN09.csv,28781,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
64,2026-01-11T01:11:27.942721,2026-01-09T04:01:15.665288,1936106,market_data_KXHIGHNY-26JAN09.csv,28782,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
65,2026-01-11T01:11:27.945343,2026-01-09T04:01:43.908150,1936107,market_data_KXHIGHNY-26JAN09.csv,28783,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
66,2026-01-11T01:11:27.946921,2026-01-09T04:01:43.933144,1936108,market_data_KXHIGHNY-26JAN09.csv,28784,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
67,2026-01-11T01:11:27.949526,2026-01-09T04:01:46.364941,1936109,market_data_KXHIGHNY-26JAN09.csv,28785,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
68,2026-01-11T01:11:27.952135,2026-01-09T04:01:46.456692,1936110,market_data_KXHIGHNY-26JAN09.csv,28786,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
69,2026-01-11T01:11:27.954348,2026-01-09T04:01:46.483131,1936111,market_data_KXHIGHNY-26JAN09.csv,28787,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
70,2026-01-11T01:11:27.956353,2026-01-09T04:01:46.600738,1936112,market_data_KXHIGHNY-26JAN09.csv,28788,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
71,2026-01-11T01:11:27.958536,2026-01-09T04:02:25.750103,1936113,market_data_KXHIGHNY-26JAN09.csv,28789,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
72,2026-01-11T01:11:27.960594,2026-01-09T04:02:25.912748,1936114,market_data_KXHIGHNY-26JAN09.csv,28790,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
73,2026-01-11T01:11:27.962594,2026-01-09T04:02:25.937155,1936115,market_data_KXHIGHNY-26JAN09.csv,28791,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
74,2026-01-11T01:11:27.964610,2026-01-09T04:02:26.157783,1936116,market_data_KXHIGHNY-26JAN09.csv,28792,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
75,2026-01-11T01:11:27.967128,2026-01-09T04:02:31.822432,1936117,market_data_KXHIGHNY-26JAN09.csv,28793,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
76,2026-01-11T01:11:27.969852,2026-01-09T04:02:31.853668,1936118,market_data_KXHIGHNY-26JAN09.csv,28794,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
77,2026-01-11T01:11:27.971858,2026-01-09T04:02:38.153526,1936119,market_data_KXHIGHNY-26JAN09.csv,28795,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
78,2026-01-11T01:11:27.973361,2026-01-09T04:02:42.711589,1936120,market_data_KXHIGHNY-26JAN09.csv,28796,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
79,2026-01-11T01:11:27.976365,2026-01-09T04:02:42.738287,1936121,market_data_KXHIGHNY-26JAN09.csv,28797,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
80,2026-01-11T01:11:27.977870,2026-01-09T04:02:46.601209,1936122,market_data_KXHIGHNY-26JAN09.csv,28798,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
81,2026-01-11T01:11:27.980040,2026-01-09T04:02:56.668729,1936123,market_data_KXHIGHNY-26JAN09.csv,28799,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
82,2026-01-11T01:11:27.982045,2026-01-09T04:03:01.803826,1936124,market_data_KXHIGHNY-26JAN09.csv,28800,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
83,2026-01-11T01:11:27.984552,2026-01-09T04:03:01.829827,1936125,market_data_KXHIGHNY-26JAN09.csv,28801,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
84,2026-01-11T01:11:27.986553,2026-01-09T04:03:18.779220,1936126,market_data_KXHIGHNY-26JAN09.csv,28802,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
85,2026-01-11T01:11:27.988552,2026-01-09T04:03:18.804799,1936127,market_data_KXHIGHNY-26JAN09.csv,28803,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
86,2026-01-11T01:11:27.991062,2026-01-09T04:03:19.086705,1936128,market_data_KXHIGHNY-26JAN09.csv,28804,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
87,2026-01-11T01:11:27.992687,2026-01-09T04:03:19.263952,1936129,market_data_KXHIGHNY-26JAN09.csv,28805,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
88,2026-01-11T01:11:27.995692,2026-01-09T04:03:19.268857,1936130,market_data_KXHIGHNY-26JAN09.csv,28806,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
89,2026-01-11T01:11:27.996868,2026-01-09T04:03:19.619114,1936131,market_data_KXHIGHNY-26JAN09.csv,28807,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
90,2026-01-11T01:11:27.999378,2026-01-09T04:03:19.725905,1936132,market_data_KXHIGHNY-26JAN09.csv,28808,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
91,2026-01-11T01:11:28.001637,2026-01-09T04:03:24.571790,1936133,market_data_KXHIGHNY-26JAN09.csv,28809,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
92,2026-01-11T01:11:28.004149,2026-01-09T04:03:24.731142,1936134,market_data_KXHIGHNY-26JAN09.csv,28810,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
93,2026-01-11T01:11:28.005152,2026-01-09T04:03:25.956027,1936135,market_data_KXHIGHNY-26JAN09.csv,28811,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
94,2026-01-11T01:11:28.007151,2026-01-09T04:03:27.047595,1936136,market_data_KXHIGHNY-26JAN09.csv,28812,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
95,2026-01-11T01:11:28.008149,2026-01-09T04:03:30.036421,1936137,market_data_KXHIGHNY-26JAN09.csv,28813,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
96,2026-01-11T01:11:28.011167,2026-01-09T04:03:30.246463,1936138,market_data_KXHIGHNY-26JAN09.csv,28814,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
97,2026-01-11T01:11:28.012683,2026-01-09T04:03:31.047665,1936139,market_data_KXHIGHNY-26JAN09.csv,28815,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
98,2026-01-11T01:11:28.015309,2026-01-09T04:03:31.159675,1936140,market_data_KXHIGHNY-26JAN09.csv,28816,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
99,2026-01-11T01:11:28.017310,2026-01-09T04:03:31.181035,1936141,market_data_KXHIGHNY-26JAN09.csv,28817,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
100,2026-01-11T01:11:28.018311,2026-01-09T04:03:35.539819,1936142,market_data_KXHIGHNY-26JAN09.csv,28818,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
101,2026-01-11T01:11:28.021853,2026-01-09T04:03:35.755145,1936143,market_data_KXHIGHNY-26JAN09.csv,28819,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
102,2026-01-11T01:11:28.023355,2026-01-09T04:03:41.405113,1936144,market_data_KXHIGHNY-26JAN09.csv,28820,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
103,2026-01-11T01:11:28.026037,2026-01-09T04:03:41.565094,1936145,market_data_KXHIGHNY-26JAN09.csv,28821,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
104,2026-01-11T01:11:28.027673,2026-01-09T04:03:44.439071,1936146,market_data_KXHIGHNY-26JAN09.csv,28822,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
105,2026-01-11T01:11:28.029674,2026-01-09T04:03:46.861479,1936147,market_data_KXHIGHNY-26JAN09.csv,28823,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
106,2026-01-11T01:11:28.031866,2026-01-09T04:03:47.030897,1936148,market_data_KXHIGHNY-26JAN09.csv,28824,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
107,2026-01-11T01:11:28.034372,2026-01-09T04:03:47.488831,1936149,market_data_KXHIGHNY-26JAN09.csv,28825,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
108,2026-01-11T01:11:28.035373,2026-01-09T04:03:47.525793,1936150,market_data_KXHIGHNY-26JAN09.csv,28826,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
109,2026-01-11T01:11:28.038038,2026-01-09T04:03:47.578892,1936151,market_data_KXHIGHNY-26JAN09.csv,28827,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
110,2026-01-11T01:11:28.039670,2026-01-09T04:03:47.600466,1936152,market_data_KXHIGHNY-26JAN09.csv,28828,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
111,2026-01-11T01:11:28.041674,2026-01-09T04:03:50.544806,1936153,market_data_KXHIGHNY-26JAN09.csv,28829,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
112,2026-01-11T01:11:28.043958,2026-01-09T04:03:50.544942,1936154,market_data_KXHIGHNY-26JAN09.csv,28830,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
113,2026-01-11T01:11:28.044958,2026-01-09T04:03:52.402218,1936155,market_data_KXHIGHNY-26JAN09.csv,28831,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
114,2026-01-11T01:11:28.047958,2026-01-09T04:03:52.564146,1936156,market_data_KXHIGHNY-26JAN09.csv,28832,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
115,2026-01-11T01:11:28.049972,2026-01-09T04:03:53.042259,1936157,market_data_KXHIGHNY-26JAN09.csv,28833,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
116,2026-01-11T01:11:28.051537,2026-01-09T04:03:53.267109,1936158,market_data_KXHIGHNY-26JAN09.csv,28834,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
117,2026-01-11T01:11:28.054084,2026-01-09T04:03:55.533250,1936159,market_data_KXHIGHNY-26JAN09.csv,28835,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
118,2026-01-11T01:11:28.056083,2026-01-09T04:03:55.709309,1936160,market_data_KXHIGHNY-26JAN09.csv,28836,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
119,2026-01-11T01:11:28.057084,2026-01-09T04:03:57.934301,1936161,market_data_KXHIGHNY-26JAN09.csv,28837,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
120,2026-01-11T01:11:28.059856,2026-01-09T04:03:58.095393,1936162,market_data_KXHIGHNY-26JAN09.csv,28838,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
121,2026-01-11T01:11:28.062038,2026-01-09T04:03:59.048143,1936163,market_data_KXHIGHNY-26JAN09.csv,28839,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
122,2026-01-11T01:11:28.064037,2026-01-09T04:04:02.787745,1936164,market_data_KXHIGHNY-26JAN09.csv,28840,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
123,2026-01-11T01:11:28.066347,2026-01-09T04:04:02.933745,1936165,market_data_KXHIGHNY-26JAN09.csv,28841,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
124,2026-01-11T01:11:28.068349,2026-01-09T04:04:03.412460,1936166,market_data_KXHIGHNY-26JAN09.csv,28842,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
125,2026-01-11T01:11:28.070040,2026-01-09T04:04:03.569721,1936167,market_data_KXHIGHNY-26JAN09.csv,28843,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
126,2026-01-11T01:11:28.072045,2026-01-09T04:04:06.040210,1936168,market_data_KXHIGHNY-26JAN09.csv,28844,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
127,2026-01-11T01:11:28.074060,2026-01-09T04:04:06.159777,1936169,market_data_KXHIGHNY-26JAN09.csv,28845,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
128,2026-01-11T01:11:28.076061,2026-01-09T04:04:08.884847,1936170,market_data_KXHIGHNY-26JAN09.csv,28846,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
129,2026-01-11T01:11:28.077061,2026-01-09T04:04:09.086362,1936171,market_data_KXHIGHNY-26JAN09.csv,28847,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
130,2026-01-11T01:11:28.079567,2026-01-09T04:04:12.698062,1936172,market_data_KXHIGHNY-26JAN09.csv,28848,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
131,2026-01-11T01:11:28.081572,2026-01-09T04:04:12.698210,1936173,market_data_KXHIGHNY-26JAN09.csv,28849,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
132,2026-01-11T01:11:28.082571,2026-01-09T04:04:14.614823,1936174,market_data_KXHIGHNY-26JAN09.csv,28850,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
133,2026-01-11T01:11:28.084653,2026-01-09T04:04:14.716667,1936175,market_data_KXHIGHNY-26JAN09.csv,28851,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
134,2026-01-11T01:11:28.086657,2026-01-09T04:04:20.026195,1936176,market_data_KXHIGHNY-26JAN09.csv,28852,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
