decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source
13,2026-01-11T01:16:38.044522,2026-01-09T04:00:10.466389,1936055,market_data_KXHIGHNY-26JAN09.csv,28731,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
14,2026-01-11T01:16:38.047529,2026-01-09T04:00:10.677322,1936056,market_data_KXHIGHNY-26JAN09.csv,28732,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
15,2026-01-11T01:16:38.049535,2026-01-09T04:00:11.158173,1936057,market_data_KXHIGHNY-26JAN09.csv,28733,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
16,2026-01-11T01:16:38.052045,2026-01-09T04:00:11.492570,1936058,market_data_KXHIGHNY-26JAN09.csv,28734,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
17,2026-01-11T01:16:38.054095,2026-01-09T04:00:11.529101,1936059,market_data_KXHIGHNY-26JAN09.csv,28735,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
18,2026-01-11T01:16:38.056101,2026-01-09T04:00:11.601770,1936060,market_data_KXHIGHNY-26JAN09.csv,28736,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
19,2026-01-11T01:16:38.057611,2026-01-09T04:00:11.713955,1936061,market_data_KXHIGHNY-26JAN09.csv,28737,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
20,2026-01-11T01:16:38.059622,2026-01-09T04:00:11.781698,1936062,market_data_KXHIGHNY-26JAN09.csv,28738,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
21,2026-01-11T01:16:38.061621,2026-01-09T04:00:11.933938,1936063,market_data_KXHIGHNY-26JAN09.csv,28739,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
22,2026-01-11T01:16:38.063623,2026-01-09T04:00:12.154123,1936064,market_data_KXHIGHNY-26JAN09.csv,28740,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
23,2026-01-11T01:16:38.065888,2026-01-09T04:00:15.974638,1936065,market_data_KXHIGHNY-26JAN09.csv,28741,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
24,2026-01-11T01:16:38.067392,2026-01-09T04:00:16.141149,1936066,market_data_KXHIGHNY-26JAN09.csv,28742,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
25,2026-01-11T01:16:38.069395,2026-01-09T04:00:17.254967,1936067,market_data_KXHIGHNY-26JAN09.csv,28743,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
26,2026-01-11T01:16:38.072645,2026-01-09T04:00:17.270223,1936068,market_data_KXHIGHNY-26JAN09.csv,28744,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
27,2026-01-11T01:16:38.075150,2026-01-09T04:00:21.560886,1936069,market_data_KXHIGHNY-26JAN09.csv,28745,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
28,2026-01-11T01:16:38.076164,2026-01-09T04:00:21.732281,1936070,market_data_KXHIGHNY-26JAN09.csv,28746,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
29,2026-01-11T01:16:38.078682,2026-01-09T04:00:24.603221,1936071,market_data_KXHIGHNY-26JAN09.csv,28747,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
30,2026-01-11T01:16:38.082192,2026-01-09T04:00:24.714496,1936072,market_data_KXHIGHNY-26JAN09.csv,28748,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
31,2026-01-11T01:16:38.083191,2026-01-09T04:00:25.046243,1936073,market_data_KXHIGHNY-26JAN09.csv,28749,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
32,2026-01-11T01:16:38.086699,2026-01-09T04:00:27.063608,1936074,market_data_KXHIGHNY-26JAN09.csv,28750,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
33,2026-01-11T01:16:38.088883,2026-01-09T04:00:27.229174,1936075,market_data_KXHIGHNY-26JAN09.csv,28751,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
34,2026-01-11T01:16:38.091885,2026-01-09T04:00:32.537161,1936076,market_data_KXHIGHNY-26JAN09.csv,28752,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
35,2026-01-11T01:16:38.093395,2026-01-09T04:00:32.763327,1936077,market_data_KXHIGHNY-26JAN09.csv,28753,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
36,2026-01-11T01:16:38.096402,2026-01-09T04:00:37.584136,1936078,market_data_KXHIGHNY-26JAN09.csv,28754,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
37,2026-01-11T01:16:38.098409,2026-01-09T04:00:37.753208,1936079,market_data_KXHIGHNY-26JAN09.csv,28755,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
38,2026-01-11T01:16:38.101931,2026-01-09T04:00:38.077000,1936080,market_data_KXHIGHNY-26JAN09.csv,28756,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
39,2026-01-11T01:16:38.103971,2026-01-09T04:00:38.333174,1936081,market_data_KXHIGHNY-26JAN09.csv,28757,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
40,2026-01-11T01:16:38.106484,2026-01-09T04:00:41.774441,1936082,market_data_KXHIGHNY-26JAN09.csv,28758,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
41,2026-01-11T01:16:38.107991,2026-01-09T04:00:41.999348,1936083,market_data_KXHIGHNY-26JAN09.csv,28759,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
42,2026-01-11T01:16:38.110501,2026-01-09T04:00:43.166565,1936084,market_data_KXHIGHNY-26JAN09.csv,28760,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
43,2026-01-11T01:16:38.113511,2026-01-09T04:00:43.269487,1936085,market_data_KXHIGHNY-26JAN09.csv,28761,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
44,2026-01-11T01:16:38.115014,2026-01-09T04:00:43.378737,1936086,market_data_KXHIGHNY-26JAN09.csv,28762,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
45,2026-01-11T01:16:38.117546,2026-01-09T04:00:43.630191,1936087,market_data_KXHIGHNY-26JAN09.csv,28763,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
46,2026-01-11T01:16:38.120194,2026-01-09T04:00:43.813971,1936088,market_data_KXHIGHNY-26JAN09.csv,28764,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
47,2026-01-11T01:16:38.122191,2026-01-09T04:00:49.184996,1936089,market_data_KXHIGHNY-26JAN09.csv,28765,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
48,2026-01-11T01:16:38.124418,2026-01-09T04:00:49.353663,1936090,market_data_KXHIGHNY-26JAN09.csv,28766,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
49,2026-01-11T01:16:38.127383,2026-01-09T04:00:49.825559,1936091,market_data_KXHIGHNY-26JAN09.csv,28767,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
50,2026-01-11T01:16:38.130689,2026-01-09T04:00:49.934965,1936092,market_data_KXHIGHNY-26JAN09.csv,28768,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
51,2026-01-11T01:16:38.132689,2026-01-09T04:00:54.761503,1936093,market_data_KXHIGHNY-26JAN09.csv,28769,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
52,2026-01-11T01:16:38.134699,2026-01-09T04:00:54.958902,1936094,market_data_KXHIGHNY-26JAN09.csv,28770,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
53,2026-01-11T01:16:38.136706,2026-01-09T04:00:57.757988,1936095,market_data_KXHIGHNY-26JAN09.csv,28771,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
54,2026-01-11T01:16:38.138744,2026-01-09T04:00:57.758113,1936096,market_data_KXHIGHNY-26JAN09.csv,28772,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
55,2026-01-11T01:16:38.141255,2026-01-09T04:01:00.270202,1936097,market_data_KXHIGHNY-26JAN09.csv,28773,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
56,2026-01-11T01:16:38.143760,2026-01-09T04:01:00.270393,1936098,market_data_KXHIGHNY-26JAN09.csv,28774,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
57,2026-01-11T01:16:38.146285,2026-01-09T04:01:00.480785,1936099,market_data_KXHIGHNY-26JAN09.csv,28775,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
58,2026-01-11T01:16:38.148792,2026-01-09T04:01:05.793359,1936100,market_data_KXHIGHNY-26JAN09.csv,28776,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
59,2026-01-11T01:16:38.152307,2026-01-09T04:01:05.950422,1936101,market_data_KXHIGHNY-26JAN09.csv,28777,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
60,2026-01-11T01:16:38.154456,2026-01-09T04:01:05.991374,1936102,market_data_KXHIGHNY-26JAN09.csv,28778,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
61,2026-01-11T01:16:38.157587,2026-01-09T04:01:11.251402,1936103,market_data_KXHIGHNY-26JAN09.csv,28779,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
62,2026-01-11T01:16:38.160605,2026-01-09T04:01:11.465869,1936104,market_data_KXHIGHNY-26JAN09.csv,28780,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
63,2026-01-11T01:16:38.162597,2026-01-09T04:01:14.670587,1936105,market_data_KXHIGHNY-26JAN09.csv,28781,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
64,2026-01-11T01:16:38.165613,2026-01-09T04:01:15.665288,1936106,market_data_KXHIGHNY-26JAN09.csv,28782,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
65,2026-01-11T01:16:38.168120,2026-01-09T04:01:43.908150,1936107,market_data_KXHIGHNY-26JAN09.csv,28783,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
66,2026-01-11T01:16:38.170254,2026-01-09T04:01:43.933144,1936108,market_data_KXHIGHNY-26JAN09.csv,28784,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
67,2026-01-11T01:16:38.172256,2026-01-09T04:01:46.364941,1936109,market_data_KXHIGHNY-26JAN09.csv,28785,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
68,2026-01-11T01:16:38.174758,2026-01-09T04:01:46.456692,1936110,market_data_KXHIGHNY-26JAN09.csv,28786,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
69,2026-01-11T01:16:38.176766,2026-01-09T04:01:46.483131,1936111,market_data_KXHIGHNY-26JAN09.csv,28787,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
70,2026-01-11T01:16:38.179273,2026-01-09T04:01:46.600738,1936112,market_data_KXHIGHNY-26JAN09.csv,28788,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
71,2026-01-11T01:16:38.181782,2026-01-09T04:02:25.750103,1936113,market_data_KXHIGHNY-26JAN09.csv,28789,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
72,2026-01-11T01:16:38.182785,2026-01-09T04:02:25.912748,1936114,market_data_KXHIGHNY-26JAN09.csv,28790,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
73,2026-01-11T01:16:38.185293,2026-01-09T04:02:25.937155,1936115,market_data_KXHIGHNY-26JAN09.csv,28791,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
74,2026-01-11T01:16:38.187293,2026-01-09T04:02:26.157783,1936116,market_data_KXHIGHNY-26JAN09.csv,28792,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
75,2026-01-11T01:16:38.189537,2026-01-09T04:02:31.822432,1936117,market_data_KXHIGHNY-26JAN09.csv,28793,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
76,2026-01-11T01:16:38.192040,2026-01-09T04:02:31.853668,1936118,market_data_KXHIGHNY-26JAN09.csv,28794,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
77,2026-01-11T01:16:38.193666,2026-01-09T04:02:38.153526,1936119,market_data_KXHIGHNY-26JAN09.csv,28795,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
78,2026-01-11T01:16:38.195672,2026-01-09T04:02:42.711589,1936120,market_data_KXHIGHNY-26JAN09.csv,28796,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
79,2026-01-11T01:16:38.197670,2026-01-09T04:02:42.738287,1936121,market_data_KXHIGHNY-26JAN09.csv,28797,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
80,2026-01-11T01:16:38.199859,2026-01-09T04:02:46.601209,1936122,market_data_KXHIGHNY-26JAN09.csv,28798,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
81,2026-01-11T01:16:38.201865,2026-01-09T04:02:56.668729,1936123,market_data_KXHIGHNY-26JAN09.csv,28799,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
82,2026-01-11T01:16:38.204277,2026-01-09T04:03:01.803826,1936124,market_data_KXHIGHNY-26JAN09.csv,28800,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
83,2026-01-11T01:16:38.206281,2026-01-09T04:03:01.829827,1936125,market_data_KXHIGHNY-26JAN09.csv,28801,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
84,2026-01-11T01:16:38.208793,2026-01-09T04:03:18.779220,1936126,market_data_KXHIGHNY-26JAN09.csv,28802,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
85,2026-01-11T01:16:38.210795,2026-01-09T04:03:18.804799,1936127,market_data_KXHIGHNY-26JAN09.csv,28803,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
86,2026-01-11T01:16:38.213495,2026-01-09T04:03:19.086705,1936128,market_data_KXHIGHNY-26JAN09.csv,28804,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
87,2026-01-11T01:16:38.215006,2026-01-09T04:03:19.263952,1936129,market_data_KXHIGHNY-26JAN09.csv,28805,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
88,2026-01-11T01:16:38.216012,2026-01-09T04:03:19.268857,1936130,market_data_KXHIGHNY-26JAN09.csv,28806,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
89,2026-01-11T01:16:38.218519,2026-01-09T04:03:19.619114,1936131,market_data_KXHIGHNY-26JAN09.csv,28807,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
90,2026-01-11T01:16:38.220557,2026-01-09T04:03:19.725905,1936132,market_data_KXHIGHNY-26JAN09.csv,28808,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
91,2026-01-11T01:16:38.222559,2026-01-09T04:03:24.571790,1936133,market_data_KXHIGHNY-26JAN09.csv,28809,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
92,2026-01-11T01:16:38.224559,2026-01-09T04:03:24.731142,1936134,market_data_KXHIGHNY-26JAN09.csv,28810,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
93,2026-01-11T01:16:38.227334,2026-01-09T04:03:25.956027,1936135,market_data_KXHIGHNY-26JAN09.csv,28811,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
94,2026-01-11T01:16:38.228854,2026-01-09T04:03:27.047595,1936136,market_data_KXHIGHNY-26JAN09.csv,28812,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
95,2026-01-11T01:16:38.230858,2026-01-09T04:03:30.036421,1936137,market_data_KXHIGHNY-26JAN09.csv,28813,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
96,2026-01-11T01:16:38.232859,2026-01-09T04:03:30.246463,1936138,market_data_KXHIGHNY-26JAN09.csv,28814,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
97,2026-01-11T01:16:38.235367,2026-01-09T04:03:31.047665,1936139,market_data_KXHIGHNY-26JAN09.csv,28815,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
98,2026-01-11T01:16:38.237366,2026-01-09T04:03:31.159675,1936140,market_data_KXHIGHNY-26JAN09.csv,28816,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
99,2026-01-11T01:16:38.238394,2026-01-09T04:03:31.181035,1936141,market_data_KXHIGHNY-26JAN09.csv,28817,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
100,2026-01-11T01:16:38.240396,2026-01-09T04:03:35.539819,1936142,market_data_KXHIGHNY-26JAN09.csv,28818,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
101,2026-01-11T01:16:38.242393,2026-01-09T04:03:35.755145,1936143,market_data_KXHIGHNY-26JAN09.csv,28819,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
102,2026-01-11T01:16:38.244905,2026-01-09T04:03:41.405113,1936144,market_data_KXHIGHNY-26JAN09.csv,28820,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
103,2026-01-11T01:16:38.247428,2026-01-09T04:03:41.565094,1936145,market_data_KXHIGHNY-26JAN09.csv,28821,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
104,2026-01-11T01:16:38.250720,2026-01-09T04:03:44.439071,1936146,market_data_KXHIGHNY-26JAN09.csv,28822,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
105,2026-01-11T01:16:38.252774,2026-01-09T04:03:46.861479,1936147,market_data_KXHIGHNY-26JAN09.csv,28823,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
106,2026-01-11T01:16:38.254304,2026-01-09T04:03:47.030897,1936148,market_data_KXHIGHNY-26JAN09.csv,28824,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
107,2026-01-11T01:16:38.256309,2026-01-09T04:03:47.488831,1936149,market_data_KXHIGHNY-26JAN09.csv,28825,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
108,2026-01-11T01:16:38.258823,2026-01-09T04:03:47.525793,1936150,market_data_KXHIGHNY-26JAN09.csv,28826,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
109,2026-01-11T01:16:38.261036,2026-01-09T04:03:47.578892,1936151,market_data_KXHIGHNY-26JAN09.csv,28827,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
110,2026-01-11T01:16:38.263037,2026-01-09T04:03:47.600466,1936152,market_data_KXHIGHNY-26JAN09.csv,28828,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
111,2026-01-11T01:16:38.265040,2026-01-09T04:03:50.544806,1936153,market_data_KXHIGHNY-26JAN09.csv,28829,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
112,2026-01-11T01:16:38.267701,2026-01-09T04:03:50.544942,1936154,market_data_KXHIGHNY-26JAN09.csv,28830,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
113,2026-01-11T01:16:38.269224,2026-01-09T04:03:52.402218,1936155,market_data_KXHIGHNY-26JAN09.csv,28831,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
114,2026-01-11T01:16:38.271743,2026-01-09T04:03:52.564146,1936156,market_data_KXHIGHNY-26JAN09.csv,28832,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
115,2026-01-11T01:16:38.274250,2026-01-09T04:03:53.042259,1936157,market_data_KXHIGHNY-26JAN09.csv,28833,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
116,2026-01-11T01:16:38.276304,2026-01-09T04:03:53.267109,1936158,market_data_KXHIGHNY-26JAN09.csv,28834,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
117,2026-01-11T01:16:38.278585,2026-01-09T04:03:55.533250,1936159,market_data_KXHIGHNY-26JAN09.csv,28835,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
118,2026-01-11T01:16:38.280586,2026-01-09T04:03:55.709309,1936160,market_data_KXHIGHNY-26JAN09.csv,28836,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
119,2026-01-11T01:16:38.282835,2026-01-09T04:03:57.934301,1936161,market_data_KXHIGHNY-26JAN09.csv,28837,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
120,2026-01-11T01:16:38.286345,2026-01-09T04:03:58.095393,1936162,market_data_KXHIGHNY-26JAN09.csv,28838,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
121,2026-01-11T01:16:38.289108,2026-01-09T04:03:59.048143,1936163,market_data_KXHIGHNY-26JAN09.csv,28839,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
122,2026-01-11T01:16:38.292910,2026-01-09T04:04:02.787745,1936164,market_data_KXHIGHNY-26JAN09.csv,28840,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
123,2026-01-11T01:16:38.294991,2026-01-09T04:04:02.933745,1936165,market_data_KXHIGHNY-26JAN09.csv,28841,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
124,2026-01-11T01:16:38.297703,2026-01-09T04:04:03.412460,1936166,market_data_KXHIGHNY-26JAN09.csv,28842,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
125,2026-01-11T01:16:38.299787,2026-01-09T04:04:03.569721,1936167,market_data_KXHIGHNY-26JAN09.csv,28843,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
126,2026-01-11T01:16:38.302933,2026-01-09T04:04:06.040210,1936168,market_data_KXHIGHNY-26JAN09.csv,28844,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
127,2026-01-11T01:16:38.305727,2026-01-09T04:04:06.159777,1936169,market_data_KXHIGHNY-26JAN09.csv,28845,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
128,2026-01-11T01:16:38.307755,2026-01-09T04:04:08.884847,1936170,market_data_KXHIGHNY-26JAN09.csv,28846,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
129,2026-01-11T01:16:38.310765,2026-01-09T04:04:09.086362,1936171,market_data_KXHIGHNY-26JAN09.csv,28847,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
130,2026-01-11T01:16:38.313270,2026-01-09T04:04:12.698062,1936172,market_data_KXHIGHNY-26JAN09.csv,28848,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
131,2026-01-11T01:16:38.314899,2026-01-09T04:04:12.698210,1936173,market_data_KXHIGHNY-26JAN09.csv,28849,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
132,2026-01-11T01:16:38.317415,2026-01-09T04:04:14.614823,1936174,market_data_KXHIGHNY-26JAN09.csv,28850,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
133,2026-01-11T01:16:38.319924,2026-01-09T04:04:14.716667,1936175,market_data_KXHIGHNY-26JAN09.csv,28851,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
134,2026-01-11T01:16:38.321928,2026-01-09T04:04:20.026195,1936176,market_data_KXHIGHNY-26JAN09.csv,28852,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
