94728KNYC NYC20250801031011108/01/25 03:10:31  5-MIN KNYC 010810Z 05006G15KT 10SM OVC016 18/16 A3010 0 87 400 070/06G15 RMK AO2 T01780156 $
94728KNYC NYC20250801031512308/01/25 03:15:31  5-MIN KNYC 010815Z 06007KT 010V090 10SM OVC016 18/16 A3010 -10 87 400 070/07 020V100 RMK AO2 T01780156 $
94728KNYC NYC20250801032010708/01/25 03:20:31  5-MIN KNYC 010820Z VRB06KT 10SM OVC016 18/16 A3010 -10 84 400 VRB/06 RMK AO2 T01830156 $
94728KNYC NYC20250801032512908/01/25 03:25:31  5-MIN KNYC 010825Z 05009G16KT 020V080 10SM OVC016 18/16 A3010 -10 87 400 060/09G16 030V090 RMK AO2 T01780156 $
94728KNYC NYC20250801033011108/01/25 03:30:31  5-MIN KNYC 010830Z 03007G16KT 10SM OVC018 18/16 A3010 0 84 400 040/07G16 RMK AO2 T01830156 $
94728KNYC NYC20250801073012508/01/25 07:30:31  5-MIN KNYC 011230Z VRB05KT 5SM -RA BR OVC014 17/15 A3018 -80 87 200 VRB/05 RMK AO2 RAB09 P0000 T01720150 $
94728KNYC NYC20250801073512508/01/25 07:35:31  5-MIN KNYC 011235Z VRB04KT 6SM -RA BR OVC014 17/15 A3018 -80 87 200 VRB/04 RMK AO2 RAB09 P0000 T01720150 $
94728KNYC NYC20250801074012108/01/25 07:40:31  5-MIN KNYC 011240Z VRB05KT 8SM OVC013 17/15 A3019 -80 87 200 VRB/05 RMK AO2 RAB09E39 P0000 T01720150 $
94728KNYC NYC20250801074512808/01/25 07:45:31  5-MIN KNYC 011245Z VRB05KT 8SM OVC013 17/15 A3018 -80 87 200 VRB/05 RMK AO2 RAB09E39 SLP212 P0000 T01720150 $
94728KNYC NYC20250801075012808/01/25 07:50:31  5-MIN KNYC 011250Z 02007KT 9SM OVC015 17/15 A3018 -80 87 200 030/07 RMK AO2 RAB09E39 SLP212 P0000 T01720150 $
94728KNYC NYC20250801075510708/01/25 07:55:31  5-MIN KNYC 011255Z VRB04KT 10SM OVC015 17/15 A3018 -80 87 200 VRB/04 RMK AO2 T01720150 $
94728KNYC NYC20250801080010708/01/25 08:00:31  5-MIN KNYC 011300Z VRB05KT 10SM OVC015 18/15 A3018 -80 83 300 VRB/05 RMK AO2 T01780150 $
94728KNYC NYC20250801080510708/01/25 08:05:31  5-MIN KNYC 011305Z VRB04KT 10SM OVC015 18/15 A3018 -80 83 300 VRB/04 RMK AO2 T01780150 $
94728KNYC NYC20250801081010708/01/25 08:10:31  5-MIN KNYC 011310Z VRB05KT 10SM OVC015 18/15 A3018 -80 83 300 VRB/05 RMK AO2 T01780150 $
94728KNYC NYC20250801081510708/01/25 08:15:31  5-MIN KNYC 011315Z VRB04KT 10SM OVC015 18/15 A3018 -80 83 300 VRB/04 RMK AO2 T01780150 $
94728KNYC NYC20250801082010708/01/25 08:20:31  5-MIN KNYC 011320Z 05009KT 10SM OVC015 18/16 A3018 -80 84 300 060/09 RMK AO2 T01830156 $
94728KNYC NYC20250801082512308/01/25 08:25:31  5-MIN KNYC 011325Z 03007KT 360V070 10SM OVC015 18/15 A3018 -80 81 300 050/07 010V080 RMK AO2 T01830150 $
94728KNYC NYC20250801083012308/01/25 08:30:31  5-MIN KNYC 011330Z 06008KT 030V090 10SM OVC015 18/15 A3018 -80 81 300 070/08 040V100 RMK AO2 T01830150 $
94728KNYC NYC20250801083510708/01/25 08:35:31  5-MIN KNYC 011335Z VRB04KT 10SM OVC015 18/15 A3019 -80 81 300 VRB/04 RMK AO2 T01830150 $
94728KNYC NYC20250801084012308/01/25 08:40:31  5-MIN KNYC 011340Z 05007KT 360V060 10SM OVC015 18/15 A3019 -80 81 300 060/07 010V070 RMK AO2 T01830150 $
94728KNYC NYC20250801084513608/01/25 08:45:31  5-MIN KNYC 011345Z 05009G16KT 020V080 10SM OVC015 18/15 A3019 -80 81 300 060/09G16 030V090 RMK AO2 SLP213 T01830150 $
94728KNYC NYC20250801085012008/01/25 08:50:31  5-MIN KNYC 011350Z VRB05G16KT 10SM OVC015 18/14 A3019 -80 78 300 VRB/05G16 RMK AO2 SLP213 T01830144 $
94728KNYC NYC20250801085510708/01/25 08:55:31  5-MIN KNYC 011355Z VRB06KT 10SM OVC016 19/15 A3019 -80 78 400 VRB/06 RMK AO2 T01890150 $
94728KNYC NYC20250801090012308/01/25 09:00:31  5-MIN KNYC 011400Z 04007KT 340V110 10SM OVC016 19/15 A3019 -90 78 400 060/07 350V120 RMK AO2 T01890150 $
94728KNYC NYC20250801090511308/01/25 09:05:31  5-MIN KNYC 011405Z 06007G17KT 10SM OVC016 19/15 A3019 -90 78 400 070/07G17 RMK AO2 T01890150 $
94728KNYC NYC20250801091011308/01/25 09:10:31  5-MIN KNYC 011410Z 05007G17KT 10SM OVC016 19/15 A3019 -90 78 400 060/07G17 RMK AO2 T01890150 $
94728KNYC NYC20250801091509708/01/25 09:15:31  5-MIN KNYC 011415Z 10SM OVC017 19/15 A3019 -90 78 400 M /M RMK AO2 T01890150 $
94728KNYC NYC20250801092011308/01/25 09:20:31  5-MIN KNYC 011420Z 06011G16KT 10SM OVC017 19/14 A3019 -90 75 400 070/11G16 RMK AO2 T01890144 $
94728KNYC NYC20250801092511308/01/25 09:25:31  5-MIN KNYC 011425Z 04009G16KT 10SM OVC017 19/14 A3020 -90 75 400 060/09G16 RMK AO2 T01890144 $
94728KNYC NYC20250801093011308/01/25 09:30:31  5-MIN KNYC 011430Z VRB04G16KT 10SM OVC017 19/14 A3020 -90 75 400 VRB/04G16 RMK AO2 T01890144 $
94728KNYC NYC20250801093509708/01/25 09:35:31  5-MIN KNYC 011435Z 10SM OVC018 19/14 A3020 -90 75 400 M /M RMK AO2 T01890144 $
94728KNYC NYC20250801094010708/01/25 09:40:31  5-MIN KNYC 011440Z 07008KT 10SM OVC018 19/14 A3020 -90 75 400 080/08 RMK AO2 T01890144 $
94728KNYC NYC20250801094513108/01/25 09:45:31  5-MIN KNYC 011445Z AUTO 06007KT 10SM OVC018 19/14 A3020 -90 75 400 070/07 RMK AO2 SLP217 60000 T01890144 51023 $
94728KNYC NYC20250801095013708/01/25 09:50:31  5-MIN KNYC 011450Z AUTO 05007G15KT 10SM OVC018 19/14 A3020 -90 75 400 060/07G15 RMK AO2 SLP217 60000 T01890144 51023 $
94728KNYC NYC20250801095511808/01/25 09:55:31  5-MIN KNYC 011455Z AUTO 05008G15KT 10SM OVC019 19/14 A3020 -90 72 400 070/08G15 RMK AO2 T01940144 $
94728KNYC NYC20250801100011808/01/25 10:00:31  5-MIN KNYC 011500Z AUTO 06009G16KT 10SM OVC019 19/15 A3020 -90 75 400 080/09G16 RMK AO2 T01940150 $
94728KNYC NYC20250801100511808/01/25 10:05:31  5-MIN KNYC 011505Z AUTO 06009G16KT 10SM OVC019 19/14 A3020 -90 72 400 070/09G16 RMK AO2 T01940144 $
94728KNYC NYC20250801101011208/01/25 10:10:31  5-MIN KNYC 011510Z AUTO 06011KT 10SM OVC019 19/14 A3020 -90 72 400 070/11 RMK AO2 T01940144 $
94728KNYC NYC20250801101511908/01/25 10:15:31  5-MIN KNYC 011515Z AUTO 06009G16KT 10SM OVC019 19/14 A3020 -100 72 400 070/09G16 RMK AO2 T01940144 $
94728KNYC NYC20250801102011208/01/25 10:20:31  5-MIN KNYC 011520Z AUTO 04009KT 10SM OVC020 20/14 A3020 -90 70 500 050/09 RMK AO2 T02000144 $
94728KNYC NYC20250801102513408/01/25 10:25:31  5-MIN KNYC 011525Z AUTO 06007G14KT 020V090 10SM OVC020 19/14 A3020 -90 72 400 070/07G14 030V100 RMK AO2 T01940144 $
94728KNYC NYC20250801103011808/01/25 10:30:31  5-MIN KNYC 011530Z AUTO 06008G14KT 10SM OVC020 20/14 A3020 -90 70 500 070/08G14 RMK AO2 T02000144 $
94728KNYC NYC20250801103511208/01/25 10:35:31  5-MIN KNYC 011535Z AUTO VRB05KT 10SM OVC021 20/14 A3020 -90 70 500 VRB/05 RMK AO2 T02000144 $
94728KNYC NYC20250801104011208/01/25 10:40:31  5-MIN KNYC 011540Z AUTO 04006KT 10SM OVC021 20/15 A3020 -90 72 500 060/06 RMK AO2 T02000150 $
94728KNYC NYC20250801104512008/01/25 10:45:31  5-MIN KNYC 011545Z AUTO VRB06KT 10SM OVC021 20/15 A3020 -100 72 500 VRB/06 RMK AO2 SLP218 T02000150 $
94728KNYC NYC20250801105012008/01/25 10:50:31  5-MIN KNYC 011550Z AUTO 06007KT 10SM OVC021 20/15 A3020 -100 72 500 080/07 RMK AO2 SLP219 T02000150 $
94728KNYC NYC20250801105512908/01/25 10:55:31  5-MIN KNYC 011555Z AUTO 07008KT 040V100 10SM OVC021 20/15 A3020 -100 72 500 080/08 050V110 RMK AO2 T02000150 $
94728KNYC NYC20250801110011808/01/25 11:00:31  5-MIN KNYC 011600Z AUTO VRB06G18KT 10SM OVC021 20/14 A3020 -90 70 500 VRB/06G18 RMK AO2 T02000144 $
94728KNYC NYC20250801110511808/01/25 11:05:31  5-MIN KNYC 011605Z AUTO VRB06G18KT 10SM OVC021 20/15 A3020 -90 72 500 VRB/06G18 RMK AO2 T02000150 $
94728KNYC NYC20250801111011208/01/25 11:10:31  5-MIN KNYC 011610Z AUTO 07008KT 10SM OVC022 21/15 A3020 -90 70 600 090/08 RMK AO2 T02060150 $
94728KNYC NYC20250801111510308/01/25 11:15:31  5-MIN KNYC 011615Z AUTO 10SM OVC022 21/15 A3020 -100 70 600 M /M RMK AO2 T02060150 $
94728KNYC NYC20250801112011208/01/25 11:20:31  5-MIN KNYC 011620Z AUTO VRB05KT 10SM OVC022 21/15 A3020 -90 70 600 VRB/05 RMK AO2 T02060150 $
94728KNYC NYC20250801112511308/01/25 11:25:31  5-MIN KNYC 011625Z AUTO 05005KT 10SM OVC022 20/14 A3020 -100 70 500 060/05 RMK AO2 T02000144 $
94728KNYC NYC20250801113011308/01/25 11:30:31  5-MIN KNYC 011630Z AUTO VRB06KT 10SM OVC023 21/15 A3020 -100 70 600 VRB/06 RMK AO2 T02060150 $
94728KNYC NYC20250801113511208/01/25 11:35:31  5-MIN KNYC 011635Z AUTO VRB06KT 10SM OVC023 21/14 A3020 -90 67 600 VRB/06 RMK AO2 T02060144 $
94728KNYC NYC20250801114011208/01/25 11:40:31  5-MIN KNYC 011640Z AUTO VRB06KT 10SM OVC023 20/14 A3020 -90 70 500 VRB/06 RMK AO2 T02000144 $
94728KNYC NYC20250801114512008/01/25 11:45:31  5-MIN KNYC 011645Z AUTO 09006KT 10SM OVC023 20/15 A3020 -100 72 500 100/06 RMK AO2 SLP218 T02000150 $
94728KNYC NYC20250801115013608/01/25 11:50:31  5-MIN KNYC 011650Z AUTO 07008KT 040V110 10SM OVC023 21/15 A3020 -100 70 600 080/08 050V120 RMK AO2 SLP218 T02060150 $
94728KNYC NYC20250801115511308/01/25 11:55:31  5-MIN KNYC 011655Z AUTO VRB04KT 10SM OVC023 21/15 A3020 -100 70 600 VRB/04 RMK AO2 T02060150 $
94728KNYC NYC20250801120011308/01/25 12:00:31  5-MIN KNYC 011700Z AUTO 05007KT 10SM OVC024 21/15 A3020 -100 70 600 070/07 RMK AO2 T02060150 $
94728KNYC NYC20250801120511308/01/25 12:05:31  5-MIN KNYC 011705Z AUTO 05005KT 10SM OVC026 21/15 A3020 -100 70 600 060/05 RMK AO2 T02060150 $
94728KNYC NYC20250801121011308/01/25 12:10:31  5-MIN KNYC 011710Z AUTO VRB03KT 10SM OVC026 21/15 A3020 -100 68 600 VRB/03 RMK AO2 T02110150 $
94728KNYC NYC20250801121511308/01/25 12:15:31  5-MIN KNYC 011715Z AUTO VRB05KT 10SM OVC026 21/16 A3020 -100 70 600 VRB/05 RMK AO2 T02110156 $
94728KNYC NYC20250801122011308/01/25 12:20:31  5-MIN KNYC 011720Z AUTO 04006KT 10SM OVC027 21/15 A3020 -100 68 600 060/06 RMK AO2 T02110150 $
94728KNYC NYC20250801122512708/01/25 12:25:31  5-MIN KNYC 011725Z AUTO VRB03KT 10SM BKN027 BKN032 OVC043 22/15 A3020 -100 65 700 VRB/03 RMK AO2 T02170150 $
94728KNYC NYC20250801123012008/01/25 12:30:31  5-MIN KNYC 011730Z AUTO VRB04KT 10SM SCT027 OVC032 22/16 A3020 -100 68 700 VRB/04 RMK AO2 T02170156 $
94728KNYC NYC20250801123512008/01/25 12:35:31  5-MIN KNYC 011735Z AUTO 03003KT 10SM BKN029 OVC035 22/15 A3020 -100 65 700 040/03 RMK AO2 T02170150 $
94728KNYC NYC20250801124012008/01/25 12:40:31  5-MIN KNYC 011740Z AUTO 00000KT 10SM BKN029 OVC035 21/15 A3020 -100 68 600 000/00 RMK AO2 T02110150 $
94728KNYC NYC20250801124515108/01/25 12:45:31  5-MIN KNYC 011745Z AUTO VRB05KT 10SM BKN029 OVC035 21/16 A3020 -100 70 600 VRB/05 RMK AO2 SLP219 60000 T02110156 10217 20172 53008 $
94728KNYC NYC20250801125015108/01/25 12:50:31  5-MIN KNYC 011750Z AUTO VRB04KT 10SM BKN029 OVC035 21/16 A3020 -100 70 600 VRB/04 RMK AO2 SLP219 60000 T02110156 10217 20172 53008 $
94728KNYC NYC20250801125512008/01/25 12:55:31  5-MIN KNYC 011755Z AUTO VRB05KT 10SM BKN029 OVC035 22/15 A3021 -100 65 700 VRB/05 RMK AO2 T02170150 $
94728KNYC NYC20250801130012008/01/25 13:00:31  5-MIN KNYC 011800Z AUTO 06003KT 10SM BKN030 OVC036 22/16 A3021 -100 68 700 070/03 RMK AO2 T02170156 $
94728KNYC NYC20250801130511308/01/25 13:05:31  5-MIN KNYC 011805Z AUTO VRB04KT 10SM OVC032 22/15 A3021 -100 65 700 VRB/04 RMK AO2 T02170150 $
94728KNYC NYC20250801131012008/01/25 13:10:31  5-MIN KNYC 011810Z AUTO VRB04KT 10SM SCT029 OVC036 21/15 A3021 -100 68 600 VRB/04 RMK AO2 T02110150 $
94728KNYC NYC20250801131511308/01/25 13:15:31  5-MIN KNYC 011815Z AUTO VRB04KT 10SM OVC034 21/15 A3021 -100 68 600 VRB/04 RMK AO2 T02110150 $
94728KNYC NYC20250801132011308/01/25 13:20:31  5-MIN KNYC 011820Z AUTO 06005KT 10SM OVC032 21/15 A3021 -100 68 600 070/05 RMK AO2 T02110150 $
94728KNYC NYC20250801132512008/01/25 13:25:31  5-MIN KNYC 011825Z AUTO 01003KT 10SM BKN030 OVC036 21/16 A3021 -100 70 600 020/03 RMK AO2 T02110156 $
94728KNYC NYC20250801133012008/01/25 13:30:31  5-MIN KNYC 011830Z AUTO VRB03KT 10SM BKN030 OVC036 21/15 A3021 -100 68 600 VRB/03 RMK AO2 T02110150 $
94728KNYC NYC20250801133511008/01/25 13:35:31  5-MIN KNYC 011835Z AUTO 10SM BKN030 OVC036 21/15 A3021 -100 68 600 M /M RMK AO2 T02110150 $
94728KNYC NYC20250801134012008/01/25 13:40:31  5-MIN KNYC 011840Z AUTO VRB06KT 10SM BKN027 OVC034 21/15 A3021 -100 68 600 VRB/06 RMK AO2 T02110150 $
94728KNYC NYC20250801134512708/01/25 13:45:31  5-MIN KNYC 011845Z AUTO VRB04KT 10SM BKN027 OVC034 21/15 A3021 -100 70 600 VRB/04 RMK AO2 SLP221 T02060150 $
94728KNYC NYC20250801135012708/01/25 13:50:31  5-MIN KNYC 011850Z AUTO VRB04KT 10SM BKN025 OVC034 21/15 A3021 -110 70 600 VRB/04 RMK AO2 SLP221 T02060150 $
94728KNYC NYC20250801135511308/01/25 13:55:31  5-MIN KNYC 011855Z AUTO 04006KT 10SM OVC025 21/15 A3021 -110 70 600 050/06 RMK AO2 T02060150 $
94728KNYC NYC20250801140011308/01/25 14:00:31  5-MIN KNYC 011900Z AUTO VRB06KT 10SM OVC025 21/15 A3021 -100 70 600 VRB/06 RMK AO2 T02060150 $
94728KNYC NYC20250801140511308/01/25 14:05:31  5-MIN KNYC 011905Z AUTO VRB05KT 10SM OVC025 21/15 A3021 -110 70 600 VRB/05 RMK AO2 T02060150 $
94728KNYC NYC20250801141011308/01/25 14:10:31  5-MIN KNYC 011910Z AUTO VRB06KT 10SM OVC027 21/15 A3021 -110 68 600 VRB/06 RMK AO2 T02110150 $
94728KNYC NYC20250801141511308/01/25 14:15:31  5-MIN KNYC 011915Z AUTO VRB03KT 10SM OVC027 21/15 A3021 -110 68 600 VRB/03 RMK AO2 T02110150 $
94728KNYC NYC20250801142010308/01/25 14:20:31  5-MIN KNYC 011920Z AUTO 10SM OVC027 21/15 A3021 -110 70 600 M /M RMK AO2 T02060150 $
94728KNYC NYC20250801142512908/01/25 14:25:31  5-MIN KNYC 011925Z AUTO 04007KT 010V080 10SM OVC027 21/15 A3021 -110 70 600 050/07 020V090 RMK AO2 T02060150 $
94728KNYC NYC20250801143011308/01/25 14:30:31  5-MIN KNYC 011930Z AUTO VRB06KT 10SM OVC027 21/15 A3021 -110 68 600 VRB/06 RMK AO2 T02110150 $
94728KNYC NYC20250801143511308/01/25 14:35:31  5-MIN KNYC 011935Z AUTO VRB06KT 10SM OVC027 21/15 A3021 -110 68 600 VRB/06 RMK AO2 T02110150 $
94728KNYC NYC20250801144011308/01/25 14:40:31  5-MIN KNYC 011940Z AUTO VRB06KT 10SM OVC027 21/15 A3021 -110 68 600 VRB/06 RMK AO2 T02110150 $
94728KNYC NYC20250801144512008/01/25 14:45:31  5-MIN KNYC 011945Z AUTO 02006KT 10SM OVC029 21/15 A3021 -110 68 600 030/06 RMK AO2 SLP222 T02110150 $
94728KNYC NYC20250801145012008/01/25 14:50:31  5-MIN KNYC 011950Z AUTO VRB04KT 10SM OVC029 21/15 A3022 -110 68 600 VRB/04 RMK AO2 SLP223 T02110150 $
94728KNYC NYC20250801145511308/01/25 14:55:31  5-MIN KNYC 011955Z AUTO VRB04KT 10SM OVC029 21/15 A3022 -110 68 600 VRB/04 RMK AO2 T02110150 $
94728KNYC NYC20250801150012008/01/25 15:00:31  5-MIN KNYC 012000Z AUTO 03005KT 10SM BKN026 OVC032 21/16 A3022 -110 70 600 040/05 RMK AO2 T02110156 $
94728KNYC NYC20250801150512008/01/25 15:05:31  5-MIN KNYC 012005Z AUTO VRB04KT 10SM BKN026 OVC032 22/15 A3022 -110 65 700 VRB/04 RMK AO2 T02170150 $
94728KNYC NYC20250801151012008/01/25 15:10:31  5-MIN KNYC 012010Z AUTO 02005KT 10SM BKN026 OVC032 22/15 A3022 -110 65 700 030/05 RMK AO2 T02170150 $
94728KNYC NYC20250801151512708/01/25 15:15:31  5-MIN KNYC 012015Z AUTO 03006KT 10SM BKN026 BKN032 OVC050 22/15 A3022 -110 65 700 040/06 RMK AO2 T02170150 $
94728KNYC NYC20250801152012708/01/25 15:20:31  5-MIN KNYC 012020Z AUTO 06008KT 10SM SCT026 BKN050 OVC060 22/15 A3022 -110 65 700 070/08 RMK AO2 T02170150 $
94728KNYC NYC20250801152512708/01/25 15:25:31  5-MIN KNYC 012025Z AUTO 05008KT 10SM SCT026 BKN050 OVC060 22/15 A3022 -110 65 700 070/08 RMK AO2 T02170150 $
94728KNYC NYC20250801153012708/01/25 15:30:31  5-MIN KNYC 012030Z AUTO VRB05KT 10SM FEW026 BKN043 OVC060 22/15 A3022 -120 65 700 VRB/05 RMK AO2 T02170150 $
94728KNYC NYC20250801153512708/01/25 15:35:31  5-MIN KNYC 012035Z AUTO VRB05KT 10SM FEW026 BKN050 OVC060 22/15 A3022 -110 63 700 VRB/05 RMK AO2 T02220150 $
94728KNYC NYC20250801154012708/01/25 15:40:31  5-MIN KNYC 012040Z AUTO VRB04KT 10SM SCT041 SCT050 OVC060 22/15 A3022 -110 63 700 VRB/04 RMK AO2 T02220150 $
