decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source
92,2026-01-11T01:15:16.103888,2026-01-09T04:03:24.731142,1936134,market_data_KXHIGHNY-26JAN09.csv,28810,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
93,2026-01-11T01:15:16.106409,2026-01-09T04:03:25.956027,1936135,market_data_KXHIGHNY-26JAN09.csv,28811,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
94,2026-01-11T01:15:16.109408,2026-01-09T04:03:27.047595,1936136,market_data_KXHIGHNY-26JAN09.csv,28812,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
95,2026-01-11T01:15:16.111408,2026-01-09T04:03:30.036421,1936137,market_data_KXHIGHNY-26JAN09.csv,28813,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
96,2026-01-11T01:15:16.113912,2026-01-09T04:03:30.246463,1936138,market_data_KXHIGHNY-26JAN09.csv,28814,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
97,2026-01-11T01:15:16.116426,2026-01-09T04:03:31.047665,1936139,market_data_KXHIGHNY-26JAN09.csv,28815,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
98,2026-01-11T01:15:16.118936,2026-01-09T04:03:31.159675,1936140,market_data_KXHIGHNY-26JAN09.csv,28816,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
99,2026-01-11T01:15:16.121160,2026-01-09T04:03:31.181035,1936141,market_data_KXHIGHNY-26JAN09.csv,28817,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
100,2026-01-11T01:15:16.123160,2026-01-09T04:03:35.539819,1936142,market_data_KXHIGHNY-26JAN09.csv,28818,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
101,2026-01-11T01:15:16.125859,2026-01-09T04:03:35.755145,1936143,market_data_KXHIGHNY-26JAN09.csv,28819,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
102,2026-01-11T01:15:16.128393,2026-01-09T04:03:41.405113,1936144,market_data_KXHIGHNY-26JAN09.csv,28820,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
103,2026-01-11T01:15:16.130388,2026-01-09T04:03:41.565094,1936145,market_data_KXHIGHNY-26JAN09.csv,28821,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
104,2026-01-11T01:15:16.132388,2026-01-09T04:03:44.439071,1936146,market_data_KXHIGHNY-26JAN09.csv,28822,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
105,2026-01-11T01:15:16.134473,2026-01-09T04:03:46.861479,1936147,market_data_KXHIGHNY-26JAN09.csv,28823,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
106,2026-01-11T01:15:16.137552,2026-01-09T04:03:47.030897,1936148,market_data_KXHIGHNY-26JAN09.csv,28824,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
107,2026-01-11T01:15:16.140040,2026-01-09T04:03:47.488831,1936149,market_data_KXHIGHNY-26JAN09.csv,28825,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
108,2026-01-11T01:15:16.142041,2026-01-09T04:03:47.525793,1936150,market_data_KXHIGHNY-26JAN09.csv,28826,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
109,2026-01-11T01:15:16.144358,2026-01-09T04:03:47.578892,1936151,market_data_KXHIGHNY-26JAN09.csv,28827,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
110,2026-01-11T01:15:16.147490,2026-01-09T04:03:47.600466,1936152,market_data_KXHIGHNY-26JAN09.csv,28828,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
111,2026-01-11T01:15:16.149517,2026-01-09T04:03:50.544806,1936153,market_data_KXHIGHNY-26JAN09.csv,28829,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
112,2026-01-11T01:15:16.151521,2026-01-09T04:03:50.544942,1936154,market_data_KXHIGHNY-26JAN09.csv,28830,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
113,2026-01-11T01:15:16.154153,2026-01-09T04:03:52.402218,1936155,market_data_KXHIGHNY-26JAN09.csv,28831,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
114,2026-01-11T01:15:16.155723,2026-01-09T04:03:52.564146,1936156,market_data_KXHIGHNY-26JAN09.csv,28832,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
115,2026-01-11T01:15:16.157728,2026-01-09T04:03:53.042259,1936157,market_data_KXHIGHNY-26JAN09.csv,28833,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
116,2026-01-11T01:15:16.160239,2026-01-09T04:03:53.267109,1936158,market_data_KXHIGHNY-26JAN09.csv,28834,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
117,2026-01-11T01:15:16.162239,2026-01-09T04:03:55.533250,1936159,market_data_KXHIGHNY-26JAN09.csv,28835,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
118,2026-01-11T01:15:16.164745,2026-01-09T04:03:55.709309,1936160,market_data_KXHIGHNY-26JAN09.csv,28836,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
119,2026-01-11T01:15:16.167264,2026-01-09T04:03:57.934301,1936161,market_data_KXHIGHNY-26JAN09.csv,28837,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
120,2026-01-11T01:15:16.169271,2026-01-09T04:03:58.095393,1936162,market_data_KXHIGHNY-26JAN09.csv,28838,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
121,2026-01-11T01:15:16.171504,2026-01-09T04:03:59.048143,1936163,market_data_KXHIGHNY-26JAN09.csv,28839,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
122,2026-01-11T01:15:16.174010,2026-01-09T04:04:02.787745,1936164,market_data_KXHIGHNY-26JAN09.csv,28840,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
123,2026-01-11T01:15:16.175528,2026-01-09T04:04:02.933745,1936165,market_data_KXHIGHNY-26JAN09.csv,28841,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
124,2026-01-11T01:15:16.178044,2026-01-09T04:04:03.412460,1936166,market_data_KXHIGHNY-26JAN09.csv,28842,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
125,2026-01-11T01:15:16.180552,2026-01-09T04:04:03.569721,1936167,market_data_KXHIGHNY-26JAN09.csv,28843,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
126,2026-01-11T01:15:16.182553,2026-01-09T04:04:06.040210,1936168,market_data_KXHIGHNY-26JAN09.csv,28844,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
127,2026-01-11T01:15:16.184058,2026-01-09T04:04:06.159777,1936169,market_data_KXHIGHNY-26JAN09.csv,28845,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
128,2026-01-11T01:15:16.187570,2026-01-09T04:04:08.884847,1936170,market_data_KXHIGHNY-26JAN09.csv,28846,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
129,2026-01-11T01:15:16.190841,2026-01-09T04:04:09.086362,1936171,market_data_KXHIGHNY-26JAN09.csv,28847,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
130,2026-01-11T01:15:16.193401,2026-01-09T04:04:12.698062,1936172,market_data_KXHIGHNY-26JAN09.csv,28848,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
131,2026-01-11T01:15:16.195754,2026-01-09T04:04:12.698210,1936173,market_data_KXHIGHNY-26JAN09.csv,28849,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
132,2026-01-11T01:15:16.197759,2026-01-09T04:04:14.614823,1936174,market_data_KXHIGHNY-26JAN09.csv,28850,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
133,2026-01-11T01:15:16.199263,2026-01-09T04:04:14.716667,1936175,market_data_KXHIGHNY-26JAN09.csv,28851,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
134,2026-01-11T01:15:16.202652,2026-01-09T04:04:20.026195,1936176,market_data_KXHIGHNY-26JAN09.csv,28852,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
